,positions,eventName,goal,assist,key_pass,left_foot,right_foot
585,"[{'y': 40, 'x': 74}, {'y': 57, 'x': 89}]",Pass,False,False,False,False,False
586,"[{'y': 21, 'x': 65}, {'y': 21, 'x': 63}]",Pass,False,False,False,False,False
587,"[{'y': 69, 'x': 47}, {'y': 66, 'x': 40}]",Pass,False,False,False,False,False
588,"[{'y': 10, 'x': 47}, {'y': 25, 'x': 43}]",Others on the ball,False,False,False,False,False
589,"[{'y': 14, 'x': 64}, {'y': 11, 'x': 85}]",Pass,False,False,False,False,False
590,"[{'y': 57, 'x': 77}, {'y': 100, 'x': 100}]",Shot,False,False,False,True,False
591,"[{'y': 8, 'x': 40}, {'y': 12, 'x': 30}]",Pass,False,False,False,False,False
592,"[{'y': 49, 'x': 54}, {'y': 20, 'x': 40}]",Pass,False,False,False,False,False
593,"[{'y': 95, 'x': 46}, {'y': 90, 'x': 31}]",Pass,False,False,False,False,False
594,"[{'y': 88, 'x': 62}, {'y': 92, 'x': 67}]",Free Kick,False,False,False,False,False
595,"[{'y': 85, 'x': 62}, {'y': 54, 'x': 55}]",Pass,False,False,False,False,False
596,"[{'y': 64, 'x': 72}, {'y': 48, 'x': 89}]",Pass,False,False,False,False,False
597,"[{'y': 53, 'x': 54}, {'y': 30, 'x': 60}]",Pass,False,False,False,False,False
598,"[{'y': 65, 'x': 68}, {'y': 43, 'x': 72}]",Pass,False,False,False,False,False
599,"[{'y': 53, 'x': 95}, {'y': 100, 'x': 100}]",Shot,False,False,False,False,True
600,"[{'y': 55, 'x': 55}, {'y': 56, 'x': 62}]",Others on the ball,False,False,False,False,False
601,"[{'y': 73, 'x': 66}, {'y': 71, 'x': 63}]",Pass,False,False,False,False,False
602,"[{'y': 50, 'x': 73}, {'y': 47, 'x': 82}]",Pass,False,False,False,False,False
603,"[{'y': 45, 'x': 73}, {'y': 49, 'x': 75}]",Pass,False,False,False,False,False
604,"[{'y': 81, 'x': 69}, {'y': 67, 'x': 68}]",Pass,False,False,False,False,False
605,"[{'y': 97, 'x': 42}, {'y': 96, 'x': 47}]",Pass,False,False,False,False,False
606,"[{'y': 51, 'x': 73}, {'y': 38, 'x': 77}]",Pass,False,False,False,False,False
607,"[{'y': 22, 'x': 27}, {'y': 13, 'x': 32}]",Pass,False,False,False,False,False
608,"[{'y': 22, 'x': 31}, {'y': 26, 'x': 31}]",Pass,False,False,False,False,False
609,"[{'y': 19, 'x': 33}, {'y': 28, 'x': 60}]",Pass,False,False,False,False,False
610,"[{'y': 9, 'x': 58}, {'y': 24, 'x': 79}]",Others on the ball,False,False,False,False,False
611,"[{'y': 29, 'x': 90}, {'y': 30, 'x': 87}]",Pass,False,False,False,False,False
612,"[{'y': 58, 'x': 67}, {'y': 48, 'x': 75}]",Pass,False,False,False,False,False
613,"[{'y': 41, 'x': 69}, {'y': 12, 'x': 99}]",Pass,False,False,False,False,False
614,"[{'y': 40, 'x': 89}, {'y': 100, 'x': 100}]",Shot,True,False,False,True,False
615,"[{'y': 73, 'x': 45}, {'y': 60, 'x': 74}]",Others on the ball,False,False,False,False,False
616,"[{'y': 80, 'x': 72}, {'y': 68, 'x': 93}]",Pass,False,False,False,False,False
617,"[{'y': 68, 'x': 93}, {'y': 97, 'x': 79}]",Pass,False,False,True,False,False
618,"[{'y': 77, 'x': 54}, {'y': 93, 'x': 74}]",Pass,False,False,False,False,False
619,"[{'y': 96, 'x': 31}, {'y': 80, 'x': 35}]",Pass,False,False,False,False,False
620,"[{'y': 97, 'x': 51}, {'y': 78, 'x': 65}]",Others on the ball,False,False,False,False,False
621,"[{'y': 78, 'x': 65}, {'y': 35, 'x': 91}]",Pass,False,False,False,False,False
622,"[{'y': 91, 'x': 43}, {'y': 88, 'x': 58}]",Others on the ball,False,False,False,False,False
623,"[{'y': 88, 'x': 58}, {'y': 60, 'x': 84}]",Pass,False,False,False,False,False
624,"[{'y': 90, 'x': 60}, {'y': 78, 'x': 65}]",Pass,False,False,False,False,False
625,"[{'y': 57, 'x': 65}, {'y': 42, 'x': 69}]",Pass,False,False,False,False,False
626,"[{'y': 83, 'x': 75}, {'y': 54, 'x': 88}]",Pass,False,False,True,False,False
627,"[{'y': 12, 'x': 42}, {'y': 8, 'x': 32}]",Pass,False,False,False,False,False
628,"[{'y': 51, 'x': 46}, {'y': 31, 'x': 62}]",Pass,False,False,False,False,False
629,"[{'y': 76, 'x': 87}, {'y': 41, 'x': 96}]",Pass,False,False,False,True,False
630,"[{'y': 48, 'x': 53}, {'y': 27, 'x': 56}]",Pass,False,False,False,False,False
631,"[{'y': 26, 'x': 68}, {'y': 19, 'x': 74}]",Pass,False,False,False,False,False
632,"[{'y': 59, 'x': 68}, {'y': 21, 'x': 65}]",Pass,False,False,False,False,False
633,"[{'y': 66, 'x': 69}, {'y': 32, 'x': 71}]",Pass,False,False,False,False,False
634,"[{'y': 73, 'x': 38}, {'y': 77, 'x': 37}]",Foul,False,False,False,False,False
635,"[{'y': 45, 'x': 67}, {'y': 20, 'x': 70}]",Pass,False,False,False,False,False
636,"[{'y': 25, 'x': 71}, {'y': 38, 'x': 92}]",Pass,False,False,False,False,False
637,"[{'y': 74, 'x': 67}, {'y': 74, 'x': 97}]",Pass,False,False,False,False,False
638,"[{'y': 47, 'x': 65}, {'y': 71, 'x': 69}]",Pass,False,False,False,False,False
639,"[{'y': 56, 'x': 74}, {'y': 38, 'x': 67}]",Pass,False,False,False,False,False
640,"[{'y': 46, 'x': 69}, {'y': 49, 'x': 66}]",Pass,False,False,False,False,False
641,"[{'y': 51, 'x': 75}, {'y': 100, 'x': 100}]",Free Kick,False,False,False,True,False
642,"[{'y': 32, 'x': 28}, {'y': 29, 'x': 33}]",Foul,False,False,False,False,False
643,"[{'y': 50, 'x': 61}, {'y': 49, 'x': 81}]",Others on the ball,False,False,False,False,False
644,"[{'y': 49, 'x': 81}, {'y': 37, 'x': 89}]",Pass,False,False,False,False,False
645,"[{'y': 71, 'x': 59}, {'y': 64, 'x': 55}]",Pass,False,False,False,False,False
646,"[{'y': 48, 'x': 64}, {'y': 48, 'x': 74}]",Pass,False,False,False,False,False
647,"[{'y': 51, 'x': 72}, {'y': 0, 'x': 0}]",Free Kick,False,False,False,True,False
648,"[{'y': 29, 'x': 90}, {'y': 0, 'x': 0}]",Shot,False,False,False,True,False
649,"[{'y': 2, 'x': 91}, {'y': 3, 'x': 83}]",Pass,False,False,False,False,False
650,"[{'y': 2, 'x': 79}, {'y': 7, 'x': 62}]",Pass,False,False,False,False,False
651,"[{'y': 36, 'x': 97}, {'y': 30, 'x': 92}]",Pass,False,False,True,False,False
652,"[{'y': 54, 'x': 81}, {'y': 0, 'x': 0}]",Shot,False,False,False,True,False
653,"[{'y': 59, 'x': 52}, {'y': 49, 'x': 54}]",Pass,False,False,False,False,False
654,"[{'y': 49, 'x': 51}, {'y': 6, 'x': 88}]",Pass,False,False,False,False,False
655,"[{'y': 31, 'x': 62}, {'y': 39, 'x': 60}]",Free Kick,False,False,False,False,False
656,"[{'y': 84, 'x': 55}, {'y': 100, 'x': 61}]",Pass,False,False,False,False,False
657,"[{'y': 19, 'x': 39}, {'y': 33, 'x': 66}]",Pass,False,False,False,False,False
658,"[{'y': 17, 'x': 61}, {'y': 26, 'x': 80}]",Pass,False,False,False,False,False
659,"[{'y': 28, 'x': 72}, {'y': 71, 'x': 69}]",Pass,False,False,False,False,False
660,"[{'y': 59, 'x': 38}, {'y': 69, 'x': 55}]",Pass,False,False,False,False,False
661,"[{'y': 63, 'x': 54}, {'y': 36, 'x': 65}]",Pass,False,False,False,False,False
662,"[{'y': 27, 'x': 59}, {'y': 41, 'x': 71}]",Pass,False,False,False,False,False
663,"[{'y': 86, 'x': 51}, {'y': 64, 'x': 70}]",Others on the ball,False,False,False,False,False
664,"[{'y': 64, 'x': 70}, {'y': 59, 'x': 87}]",Pass,False,False,False,False,False
665,"[{'y': 67, 'x': 91}, {'y': 54, 'x': 84}]",Pass,False,False,False,False,True
666,"[{'y': 90, 'x': 84}, {'y': 77, 'x': 77}]",Pass,False,False,False,False,False
667,"[{'y': 57, 'x': 72}, {'y': 35, 'x': 78}]",Pass,False,False,False,False,False
668,"[{'y': 86, 'x': 38}, {'y': 98, 'x': 49}]",Pass,False,False,False,False,False
669,"[{'y': 78, 'x': 63}, {'y': 59, 'x': 58}]",Pass,False,False,False,False,False
670,"[{'y': 65, 'x': 63}, {'y': 47, 'x': 67}]",Pass,False,False,False,False,False
671,"[{'y': 94, 'x': 44}, {'y': 85, 'x': 34}]",Pass,False,False,False,False,False
672,"[{'y': 87, 'x': 44}, {'y': 63, 'x': 47}]",Pass,False,False,False,False,False
673,"[{'y': 46, 'x': 54}, {'y': 21, 'x': 52}]",Pass,False,False,False,False,False
674,"[{'y': 43, 'x': 73}, {'y': 16, 'x': 70}]",Pass,False,False,False,False,False
675,"[{'y': 32, 'x': 75}, {'y': 30, 'x': 66}]",Pass,False,False,False,False,False
676,"[{'y': 68, 'x': 42}, {'y': 76, 'x': 47}]",Pass,False,False,False,False,False
677,"[{'y': 43, 'x': 35}, {'y': 46, 'x': 26}]",Pass,False,False,False,False,False
678,"[{'y': 58, 'x': 65}, {'y': 51, 'x': 68}]",Pass,False,False,False,False,False
679,"[{'y': 50, 'x': 73}, {'y': 52, 'x': 72}]",Pass,False,False,False,False,False
680,"[{'y': 62, 'x': 67}, {'y': 68, 'x': 67}]",Pass,False,False,False,False,False
681,"[{'y': 57, 'x': 67}, {'y': 57, 'x': 58}]",Pass,False,False,False,False,False
682,"[{'y': 33, 'x': 35}, {'y': 7, 'x': 32}]",Pass,False,False,False,False,False
683,"[{'y': 54, 'x': 41}, {'y': 16, 'x': 84}]",Free Kick,False,False,False,False,False
684,"[{'y': 55, 'x': 67}, {'y': 43, 'x': 29}]",Pass,False,False,False,False,False
685,"[{'y': 54, 'x': 76}, {'y': 62, 'x': 72}]",Pass,False,False,False,False,False
686,"[{'y': 57, 'x': 76}, {'y': 16, 'x': 87}]",Pass,False,False,False,False,False
687,"[{'y': 36, 'x': 89}, {'y': 71, 'x': 89}]",Pass,False,False,False,False,False
688,"[{'y': 36, 'x': 86}, {'y': 0, 'x': 0}]",Shot,False,False,False,True,False
689,"[{'y': 41, 'x': 64}, {'y': 55, 'x': 65}]",Pass,False,False,False,False,False
690,"[{'y': 52, 'x': 78}, {'y': 57, 'x': 98}]",Pass,False,False,False,False,False
691,"[{'y': 99, 'x': 68}, {'y': 90, 'x': 71}]",Pass,False,False,False,False,False
692,"[{'y': 70, 'x': 61}, {'y': 58, 'x': 53}]",Pass,False,False,False,False,False
693,"[{'y': 49, 'x': 45}, {'y': 15, 'x': 75}]",Free Kick,False,False,False,False,False
694,"[{'y': 87, 'x': 61}, {'y': 41, 'x': 69}]",Pass,False,False,False,False,False
695,"[{'y': 68, 'x': 48}, {'y': 78, 'x': 64}]",Pass,False,False,False,False,False
696,"[{'y': 78, 'x': 55}, {'y': 79, 'x': 70}]",Pass,False,False,False,False,False
697,"[{'y': 66, 'x': 74}, {'y': 25, 'x': 97}]",Pass,False,False,False,False,False
698,"[{'y': 49, 'x': 73}, {'y': 9, 'x': 75}]",Pass,False,False,False,False,False
699,"[{'y': 79, 'x': 48}, {'y': 67, 'x': 46}]",Pass,False,False,False,False,False
700,"[{'y': 87, 'x': 67}, {'y': 88, 'x': 65}]",Pass,False,False,False,False,False
701,"[{'y': 77, 'x': 55}, {'y': 87, 'x': 83}]",Pass,False,False,False,False,False
702,"[{'y': 53, 'x': 52}, {'y': 46, 'x': 56}]",Pass,False,False,False,False,False
703,"[{'y': 82, 'x': 63}, {'y': 52, 'x': 74}]",Others on the ball,False,False,False,False,False
704,"[{'y': 45, 'x': 78}, {'y': 28, 'x': 89}]",Pass,False,False,False,False,False
705,"[{'y': 44, 'x': 89}, {'y': 67, 'x': 90}]",Pass,False,False,True,False,False
706,"[{'y': 23, 'x': 74}, {'y': 5, 'x': 94}]",Pass,False,False,False,False,False
707,"[{'y': 36, 'x': 71}, {'y': 0, 'x': 0}]",Free Kick,False,False,False,False,False
708,"[{'y': 76, 'x': 71}, {'y': 74, 'x': 61}]",Pass,False,False,False,False,False
709,"[{'y': 56, 'x': 73}, {'y': 33, 'x': 92}]",Pass,False,False,False,False,False
710,"[{'y': 44, 'x': 88}, {'y': 0, 'x': 0}]",Shot,False,False,False,True,False
711,"[{'y': 32, 'x': 83}, {'y': 43, 'x': 79}]",Pass,False,False,False,False,False
712,"[{'y': 65, 'x': 71}, {'y': 83, 'x': 74}]",Pass,False,False,False,False,False
713,"[{'y': 56, 'x': 77}, {'y': 48, 'x': 76}]",Pass,False,False,False,False,False
714,"[{'y': 65, 'x': 80}, {'y': 0, 'x': 0}]",Offside,False,False,False,False,False
715,"[{'y': 58, 'x': 76}, {'y': 51, 'x': 79}]",Pass,False,False,False,False,False
716,"[{'y': 77, 'x': 43}, {'y': 76, 'x': 90}]",Pass,False,False,False,False,False
717,"[{'y': 43, 'x': 75}, {'y': 65, 'x': 79}]",Others on the ball,False,False,False,False,False
718,"[{'y': 86, 'x': 71}, {'y': 67, 'x': 84}]",Others on the ball,False,False,False,False,False
719,"[{'y': 55, 'x': 45}, {'y': 67, 'x': 69}]",Pass,False,False,False,False,False
720,"[{'y': 82, 'x': 57}, {'y': 80, 'x': 61}]",Foul,False,False,False,False,False
721,"[{'y': 31, 'x': 35}, {'y': 22, 'x': 85}]",Pass,False,False,False,False,False
722,"[{'y': 46, 'x': 53}, {'y': 54, 'x': 35}]",Pass,False,False,False,False,False
723,"[{'y': 26, 'x': 74}, {'y': 17, 'x': 66}]",Pass,False,False,False,False,False
724,"[{'y': 93, 'x': 92}, {'y': 76, 'x': 75}]",Pass,False,False,False,False,False
725,"[{'y': 56, 'x': 46}, {'y': 65, 'x': 38}]",Pass,False,False,False,False,False
726,"[{'y': 38, 'x': 68}, {'y': 27, 'x': 68}]",Pass,False,False,False,False,False
727,"[{'y': 49, 'x': 56}, {'y': 19, 'x': 72}]",Pass,False,False,False,False,False
728,"[{'y': 56, 'x': 51}, {'y': 46, 'x': 63}]",Others on the ball,False,False,False,False,False
729,"[{'y': 43, 'x': 65}, {'y': 36, 'x': 63}]",Free Kick,False,False,False,False,False
730,"[{'y': 43, 'x': 65}, {'y': 29, 'x': 59}]",Pass,False,False,False,False,False
731,"[{'y': 73, 'x': 71}, {'y': 79, 'x': 70}]",Others on the ball,False,False,False,False,False
732,"[{'y': 20, 'x': 51}, {'y': 31, 'x': 59}]",Pass,False,False,False,False,False
733,"[{'y': 7, 'x': 90}, {'y': 26, 'x': 81}]",Pass,False,False,False,False,False
734,"[{'y': 67, 'x': 90}, {'y': 100, 'x': 100}]",Shot,False,False,False,False,True
735,"[{'y': 43, 'x': 51}, {'y': 52, 'x': 58}]",Pass,False,False,False,False,False
736,"[{'y': 7, 'x': 67}, {'y': 32, 'x': 56}]",Pass,False,False,False,False,False
737,"[{'y': 81, 'x': 48}, {'y': 68, 'x': 44}]",Pass,False,False,False,False,False
738,"[{'y': 68, 'x': 47}, {'y': 87, 'x': 64}]",Pass,False,False,False,False,False
739,"[{'y': 65, 'x': 66}, {'y': 45, 'x': 67}]",Pass,False,False,False,False,False
740,"[{'y': 37, 'x': 64}, {'y': 15, 'x': 80}]",Pass,False,False,False,False,False
741,"[{'y': 25, 'x': 79}, {'y': 22, 'x': 87}]",Pass,False,False,False,False,False
742,"[{'y': 28, 'x': 44}, {'y': 94, 'x': 65}]",Free Kick,False,False,False,False,False
743,"[{'y': 86, 'x': 54}, {'y': 89, 'x': 62}]",Free Kick,False,False,False,False,False
744,"[{'y': 78, 'x': 67}, {'y': 91, 'x': 66}]",Free Kick,False,False,False,False,False
745,"[{'y': 77, 'x': 69}, {'y': 40, 'x': 56}]",Pass,False,False,False,False,False
746,"[{'y': 24, 'x': 87}, {'y': 34, 'x': 75}]",Pass,False,False,False,False,False
747,"[{'y': 50, 'x': 63}, {'y': 52, 'x': 66}]",Pass,False,False,False,False,False
748,"[{'y': 55, 'x': 45}, {'y': 32, 'x': 41}]",Foul,False,False,False,False,False
749,"[{'y': 34, 'x': 78}, {'y': 34, 'x': 93}]",Pass,False,False,False,False,False
750,"[{'y': 57, 'x': 48}, {'y': 97, 'x': 58}]",Pass,False,False,False,False,False
751,"[{'y': 71, 'x': 59}, {'y': 83, 'x': 72}]",Others on the ball,False,False,False,False,False
752,"[{'y': 83, 'x': 72}, {'y': 78, 'x': 75}]",Pass,False,False,False,False,False
753,"[{'y': 97, 'x': 37}, {'y': 98, 'x': 36}]",Pass,False,False,False,False,False
754,"[{'y': 68, 'x': 49}, {'y': 74, 'x': 44}]",Pass,False,False,False,False,False
755,"[{'y': 73, 'x': 45}, {'y': 93, 'x': 55}]",Pass,False,False,False,False,False
756,"[{'y': 83, 'x': 54}, {'y': 97, 'x': 73}]",Pass,False,False,False,False,False
757,"[{'y': 72, 'x': 65}, {'y': 64, 'x': 77}]",Pass,False,False,False,False,False
758,"[{'y': 100, 'x': 100}, {'y': 98, 'x': 92}]",Free Kick,False,False,False,False,False
759,"[{'y': 84, 'x': 82}, {'y': 55, 'x': 92}]",Pass,False,False,False,True,False
760,"[{'y': 55, 'x': 57}, {'y': 54, 'x': 69}]",Pass,False,False,False,False,False
761,"[{'y': 68, 'x': 75}, {'y': 41, 'x': 76}]",Others on the ball,False,False,False,False,False
762,"[{'y': 41, 'x': 76}, {'y': 29, 'x': 87}]",Pass,False,False,False,False,False
763,"[{'y': 71, 'x': 51}, {'y': 66, 'x': 66}]",Others on the ball,False,False,False,False,False
764,"[{'y': 66, 'x': 66}, {'y': 42, 'x': 87}]",Pass,False,False,False,False,False
765,"[{'y': 6, 'x': 70}, {'y': 10, 'x': 75}]",Free Kick,False,False,False,False,False
766,"[{'y': 75, 'x': 70}, {'y': 69, 'x': 68}]",Free Kick,False,False,False,False,False
767,"[{'y': 75, 'x': 70}, {'y': 70, 'x': 67}]",Pass,False,False,False,False,False
768,"[{'y': 63, 'x': 57}, {'y': 18, 'x': 69}]",Pass,False,False,False,False,False
769,"[{'y': 39, 'x': 79}, {'y': 100, 'x': 100}]",Shot,False,False,False,True,False
770,"[{'y': 54, 'x': 70}, {'y': 56, 'x': 79}]",Pass,False,False,False,False,False
771,"[{'y': 44, 'x': 83}, {'y': 33, 'x': 94}]",Pass,False,False,False,False,False
772,"[{'y': 34, 'x': 97}, {'y': 100, 'x': 100}]",Shot,False,False,False,True,False
773,"[{'y': 40, 'x': 98}, {'y': 41, 'x': 94}]",Pass,False,True,False,False,False
774,"[{'y': 90, 'x': 63}, {'y': 86, 'x': 59}]",Pass,False,False,False,False,False
775,"[{'y': 68, 'x': 58}, {'y': 12, 'x': 71}]",Pass,False,False,False,False,False
776,"[{'y': 80, 'x': 72}, {'y': 85, 'x': 68}]",Pass,False,False,False,False,False
777,"[{'y': 94, 'x': 71}, {'y': 74, 'x': 69}]",Pass,False,False,False,False,False
778,"[{'y': 91, 'x': 81}, {'y': 85, 'x': 73}]",Pass,False,False,False,False,False
779,"[{'y': 91, 'x': 69}, {'y': 73, 'x': 66}]",Pass,False,False,False,False,False
780,"[{'y': 32, 'x': 78}, {'y': 24, 'x': 76}]",Pass,False,False,False,False,False
781,"[{'y': 21, 'x': 77}, {'y': 10, 'x': 89}]",Pass,False,False,False,False,False
782,"[{'y': 10, 'x': 84}, {'y': 32, 'x': 78}]",Pass,False,False,False,False,False
783,"[{'y': 96, 'x': 86}, {'y': 87, 'x': 77}]",Pass,False,False,False,False,False
784,"[{'y': 95, 'x': 85}, {'y': 98, 'x': 89}]",Pass,False,False,False,False,False
785,"[{'y': 98, 'x': 89}, {'y': 94, 'x': 87}]",Others on the ball,False,False,False,False,False
786,"[{'y': 66, 'x': 74}, {'y': 60, 'x': 65}]",Pass,False,False,False,False,False
787,"[{'y': 51, 'x': 54}, {'y': 16, 'x': 78}]",Pass,False,False,False,False,False
788,"[{'y': 37, 'x': 73}, {'y': 30, 'x': 84}]",Pass,False,False,False,False,False
789,"[{'y': 32, 'x': 73}, {'y': 30, 'x': 73}]",Others on the ball,False,False,False,False,False
790,"[{'y': 55, 'x': 41}, {'y': 43, 'x': 34}]",Pass,False,False,False,False,False
791,"[{'y': 64, 'x': 43}, {'y': 53, 'x': 53}]",Others on the ball,False,False,False,False,False
792,"[{'y': 53, 'x': 53}, {'y': 54, 'x': 69}]",Pass,False,False,False,False,False
793,"[{'y': 71, 'x': 39}, {'y': 50, 'x': 47}]",Pass,False,False,False,False,False
794,"[{'y': 80, 'x': 73}, {'y': 70, 'x': 74}]",Pass,False,False,False,False,False
795,"[{'y': 83, 'x': 71}, {'y': 96, 'x': 74}]",Pass,False,False,False,False,False
796,"[{'y': 49, 'x': 72}, {'y': 39, 'x': 82}]",Pass,False,False,False,False,False
797,"[{'y': 84, 'x': 67}, {'y': 63, 'x': 65}]",Pass,False,False,False,False,False
798,"[{'y': 64, 'x': 56}, {'y': 31, 'x': 56}]",Pass,False,False,False,False,False
799,"[{'y': 40, 'x': 75}, {'y': 43, 'x': 79}]",Pass,False,False,False,False,False
800,"[{'y': 52, 'x': 82}, {'y': 61, 'x': 90}]",Others on the ball,False,False,False,False,False
801,"[{'y': 94, 'x': 65}, {'y': 99, 'x': 70}]",Pass,False,False,False,False,False
802,"[{'y': 81, 'x': 61}, {'y': 71, 'x': 58}]",Pass,False,False,False,False,False
803,"[{'y': 47, 'x': 43}, {'y': 20, 'x': 39}]",Pass,False,False,False,False,False
804,"[{'y': 33, 'x': 47}, {'y': 35, 'x': 91}]",Pass,False,False,False,False,False
805,"[{'y': 46, 'x': 70}, {'y': 50, 'x': 83}]",Pass,False,False,False,False,False
806,"[{'y': 55, 'x': 69}, {'y': 61, 'x': 80}]",Pass,False,False,False,False,False
807,"[{'y': 45, 'x': 69}, {'y': 41, 'x': 79}]",Free Kick,False,False,False,False,False
808,"[{'y': 48, 'x': 61}, {'y': 47, 'x': 56}]",Pass,False,False,False,False,False
809,"[{'y': 100, 'x': 100}, {'y': 59, 'x': 97}]",Free Kick,False,False,False,False,False
810,"[{'y': 87, 'x': 56}, {'y': 66, 'x': 57}]",Pass,False,False,False,False,False
811,"[{'y': 54, 'x': 51}, {'y': 21, 'x': 55}]",Pass,False,False,False,False,False
812,"[{'y': 49, 'x': 61}, {'y': 74, 'x': 62}]",Pass,False,False,False,False,False
813,"[{'y': 53, 'x': 66}, {'y': 6, 'x': 91}]",Pass,False,False,False,False,False
814,"[{'y': 35, 'x': 71}, {'y': 41, 'x': 67}]",Pass,False,False,False,False,False
815,"[{'y': 34, 'x': 72}, {'y': 17, 'x': 83}]",Pass,False,False,False,False,False
816,"[{'y': 38, 'x': 76}, {'y': 46, 'x': 88}]",Pass,False,False,False,False,False
817,"[{'y': 68, 'x': 77}, {'y': 75, 'x': 87}]",Pass,False,False,False,False,False
818,"[{'y': 53, 'x': 83}, {'y': 100, 'x': 100}]",Shot,False,False,False,True,False
819,"[{'y': 99, 'x': 45}, {'y': 80, 'x': 61}]",Pass,False,False,False,False,False
820,"[{'y': 67, 'x': 78}, {'y': 100, 'x': 100}]",Free Kick,False,False,False,True,False
821,"[{'y': 52, 'x': 73}, {'y': 47, 'x': 79}]",Pass,False,False,False,False,False
822,"[{'y': 9, 'x': 80}, {'y': 10, 'x': 86}]",Pass,False,False,False,False,False
823,"[{'y': 58, 'x': 49}, {'y': 57, 'x': 44}]",Pass,False,False,False,False,False
824,"[{'y': 48, 'x': 73}, {'y': 40, 'x': 71}]",Pass,False,False,False,False,False
825,"[{'y': 93, 'x': 66}, {'y': 80, 'x': 69}]",Pass,False,False,False,False,False
826,"[{'y': 87, 'x': 66}, {'y': 72, 'x': 77}]",Pass,False,False,False,False,False
827,"[{'y': 27, 'x': 85}, {'y': 100, 'x': 100}]",Pass,False,False,False,True,False
828,"[{'y': 2, 'x': 86}, {'y': 22, 'x': 74}]",Pass,False,False,False,False,False
829,"[{'y': 54, 'x': 75}, {'y': 69, 'x': 78}]",Pass,False,False,False,False,False
830,"[{'y': 50, 'x': 81}, {'y': 55, 'x': 76}]",Pass,False,False,False,False,False
831,"[{'y': 63, 'x': 76}, {'y': 58, 'x': 80}]",Pass,False,False,False,False,False
832,"[{'y': 93, 'x': 54}, {'y': 84, 'x': 60}]",Pass,False,False,False,False,False
833,"[{'y': 76, 'x': 54}, {'y': 68, 'x': 50}]",Pass,False,False,False,False,False
834,"[{'y': 47, 'x': 60}, {'y': 57, 'x': 83}]",Pass,False,False,False,False,False
835,"[{'y': 59, 'x': 89}, {'y': 100, 'x': 100}]",Shot,False,False,False,True,False
836,"[{'y': 74, 'x': 69}, {'y': 42, 'x': 100}]",Free Kick,False,False,False,False,False
837,"[{'y': 71, 'x': 34}, {'y': 46, 'x': 85}]",Pass,False,False,False,False,False
838,"[{'y': 36, 'x': 55}, {'y': 69, 'x': 66}]",Pass,False,False,False,False,False
839,"[{'y': 50, 'x': 75}, {'y': 67, 'x': 80}]",Pass,False,False,False,False,False
840,"[{'y': 67, 'x': 80}, {'y': 73, 'x': 91}]",Pass,False,False,False,False,False
841,"[{'y': 33, 'x': 58}, {'y': 16, 'x': 64}]",Pass,False,False,False,False,False
842,"[{'y': 29, 'x': 74}, {'y': 37, 'x': 83}]",Pass,False,False,False,False,False
843,"[{'y': 28, 'x': 93}, {'y': 100, 'x': 100}]",Shot,False,False,False,True,False
844,"[{'y': 77, 'x': 57}, {'y': 78, 'x': 44}]",Pass,False,False,False,False,False
845,"[{'y': 52, 'x': 65}, {'y': 48, 'x': 71}]",Pass,False,False,False,False,False
846,"[{'y': 67, 'x': 85}, {'y': 76, 'x': 90}]",Pass,False,False,False,False,False
847,"[{'y': 62, 'x': 87}, {'y': 73, 'x': 92}]",Others on the ball,False,False,False,False,False
848,"[{'y': 64, 'x': 74}, {'y': 62, 'x': 82}]",Pass,False,False,False,False,False
849,"[{'y': 69, 'x': 51}, {'y': 65, 'x': 80}]",Pass,False,False,False,False,False
850,"[{'y': 87, 'x': 74}, {'y': 69, 'x': 83}]",Pass,False,False,False,False,False
851,"[{'y': 64, 'x': 72}, {'y': 61, 'x': 87}]",Pass,False,False,False,False,False
852,"[{'y': 46, 'x': 57}, {'y': 49, 'x': 71}]",Others on the ball,False,False,False,False,False
853,"[{'y': 52, 'x': 61}, {'y': 69, 'x': 74}]",Pass,False,False,False,False,False
854,"[{'y': 54, 'x': 67}, {'y': 55, 'x': 65}]",Pass,False,False,False,False,False
855,"[{'y': 63, 'x': 63}, {'y': 70, 'x': 58}]",Pass,False,False,False,False,False
856,"[{'y': 51, 'x': 66}, {'y': 51, 'x': 78}]",Pass,False,False,False,False,False
857,"[{'y': 18, 'x': 56}, {'y': 30, 'x': 71}]",Others on the ball,False,False,False,False,False
858,"[{'y': 45, 'x': 76}, {'y': 46, 'x': 80}]",Pass,False,False,False,False,False
859,"[{'y': 46, 'x': 80}, {'y': 43, 'x': 87}]",Others on the ball,False,False,False,False,False
860,"[{'y': 52, 'x': 70}, {'y': 44, 'x': 72}]",Pass,False,False,False,False,False
861,"[{'y': 51, 'x': 80}, {'y': 59, 'x': 84}]",Pass,False,False,False,False,False
862,"[{'y': 47, 'x': 28}, {'y': 83, 'x': 49}]",Pass,False,False,False,False,False
863,"[{'y': 46, 'x': 31}, {'y': 15, 'x': 32}]",Pass,False,False,False,False,False
864,"[{'y': 59, 'x': 68}, {'y': 49, 'x': 55}]",Pass,False,False,False,False,False
865,"[{'y': 57, 'x': 73}, {'y': 58, 'x': 79}]",Pass,False,False,False,False,False
866,"[{'y': 67, 'x': 73}, {'y': 46, 'x': 72}]",Pass,False,False,False,False,False
